booking_id,customer_id,event_name,event_category,venue,booking_date,event_date,ticket_price,tickets_booked,booking_status,payment_method
10803,942,indeed,Movie,Angel Green,2025-02-06,2025-08-03,158.67,7,Cancelled,Debit Card
10804,738,toward,Conference,Shane Flat,2025-06-08,2026-01-12,443.61,7,Pending,Wallet
10805,649,marriage,Concert,James Street,2025-03-25,2025-09-26,211.51,7,Cancelled,Credit Card
10806,155,thought,Sports,Nicole Fort,2025-01-26,2026-06-16,337.61,6,Cancelled,UPI
10807,498,attention,Conference,Vicki Roads,2024-11-27,2025-09-30,65.34,6,Cancelled,UPI
10808,264,goal,Stand-up Comedy,Ashley Locks,2025-11-27,2026-06-03,17.51,5,Cancelled,Debit Card
10809,507,chair,Movie,Morgan Garden,2024-10-28,2025-08-20,277.86,5,Refunded,Credit Card
10810,244,both,Stand-up Comedy,Ashley Causeway,2025-01-16,2025-08-20,387.42,4,Confirmed,Wallet
10811,227,product,Sports,Kaitlyn Plains,2024-09-08,2026-06-18,97.06,5,Confirmed,Wallet
10812,884,situation,Movie,Thomas Mill,2024-07-08,2026-06-03,90.03,7,Refunded,Wallet
10813,384,box,Concert,Jeffrey Estates,2025-10-16,2026-04-13,112.77,9,Cancelled,Net Banking
10814,264,easy,Movie,Obrien Causeway,2026-01-27,2026-03-20,476.71,4,Confirmed,Wallet
10815,352,too,Sports,Kenneth Parkways,2024-12-24,2025-03-24,72.94,2,Pending,UPI
10816,529,ground,Movie,Mathis Falls,2025-09-08,2025-09-10,272.84,6,Confirmed,Net Banking
10817,854,stop,Stand-up Comedy,Mark Neck,2024-08-23,2025-05-10,270.61,4,Confirmed,Wallet
10818,819,stock,Stand-up Comedy,Garcia Mall,2024-10-15,2026-05-04,69.33,4,Refunded,Debit Card
10819,306,deal,Stand-up Comedy,Garcia Drive,2025-05-24,2026-03-17,435.38,6,Pending,UPI
10820,679,blood,Concert,Michael Ports,2025-07-08,2026-06-07,38.49,3,Refunded,Credit Card
10821,474,fact,Movie,Bell Fords,2024-09-06,2024-12-06,155.05,8,Cancelled,Net Banking
10822,923,seat,Conference,Carr Junctions,2025-05-13,2026-06-06,57.61,4,Pending,Net Banking
10823,943,church,Sports,Brennan Park,2025-01-16,2025-09-16,455.74,6,Cancelled,Debit Card
10824,24,defense,Sports,Lindsey Plain,2024-07-15,2024-10-12,307.97,1,Pending,Credit Card
10825,934,modern,Sports,Wall Run,2024-09-18,2025-03-23,108.55,2,Cancelled,Wallet
10826,986,maybe,Concert,Rachel Parkway,2026-02-25,2026-03-23,350.74,6,Cancelled,Wallet
10827,77,investment,Movie,Lori Center,2026-03-17,2026-06-05,300.27,4,Refunded,UPI
10828,163,part,Conference,Nicholas Fort,2025-07-19,2025-08-28,203.85,10,Pending,Wallet
10829,576,according,Sports,Macias Landing,2024-10-15,2025-02-01,269.99,4,Cancelled,Wallet
10830,363,our,Movie,Amber Prairie,2024-11-14,2026-05-24,22.52,9,Refunded,Net Banking
10831,856,sister,Conference,Willis Fork,2024-07-14,2025-12-31,478.3,6,Cancelled,Wallet
10832,156,figure,Stand-up Comedy,Olson Greens,2025-07-23,2025-08-28,41.05,2,Confirmed,Credit Card
10833,861,small,Sports,Donovan Branch,2025-01-11,2026-06-13,175.34,6,Confirmed,Wallet
10834,727,possible,Movie,Hines Meadow,2025-02-23,2025-09-16,112.14,3,Confirmed,Debit Card
10835,179,fast,Sports,Nicole Rapids,2025-09-01,2026-05-23,487.69,4,Pending,Wallet
10836,34,executive,Conference,Jeffrey Valleys,2025-08-07,2025-08-20,186.84,7,Cancelled,Wallet
10837,736,point,Stand-up Comedy,Michelle Plains,2025-10-30,2026-05-31,174.42,6,Pending,Net Banking
10838,624,green,Concert,Martinez Light,2025-05-12,2026-01-25,305.24,2,Refunded,Net Banking
10839,638,good,Sports,Walters Burg,2024-08-11,2025-05-23,469.66,2,Cancelled,Credit Card
10840,302,purpose,Concert,Rachel Path,2024-11-06,2025-03-03,45.67,2,Confirmed,Debit Card
10841,718,picture,Conference,Joseph Village,2024-12-19,2026-02-09,268.92,6,Refunded,Net Banking
10842,852,person,Concert,Gonzales Roads,2024-09-25,2025-01-16,459.24,9,Pending,Credit Card
10843,986,check,Stand-up Comedy,Jesse Greens,2025-12-09,2026-01-13,273.86,2,Pending,Net Banking
10844,349,similar,Conference,Flores Vista,2025-12-19,2026-03-18,16.95,4,Refunded,Credit Card
10845,500,garden,Stand-up Comedy,Paige Wall,2024-11-09,2025-12-19,71.26,9,Pending,Debit Card
10846,69,quality,Movie,Mason Freeway,2024-07-19,2026-04-02,280.95,5,Cancelled,UPI
10847,662,TV,Movie,Patel Wells,2025-03-17,2025-06-23,423.97,5,Cancelled,Wallet
10848,535,media,Conference,Sally Turnpike,2024-07-10,2024-09-21,432.63,7,Confirmed,Debit Card
10849,211,end,Conference,Michael Rue,2026-04-13,2026-06-04,54.36,10,Confirmed,Debit Card
10850,875,force,Concert,Heath Points,2025-07-10,2025-11-21,404.36,9,Cancelled,Net Banking
10851,240,leave,Conference,Robertson Streets,2025-08-20,2026-04-25,407.06,4,Refunded,Credit Card
10852,929,service,Sports,Dana Mount,2025-10-09,2025-10-23,251.53,3,Cancelled,Credit Card
10853,268,entire,Stand-up Comedy,Logan Pike,2024-11-30,2026-06-03,19.16,8,Cancelled,UPI
10854,337,listen,Movie,Barbara Extension,2025-01-10,2025-02-23,69.02,3,Confirmed,Credit Card
10855,16,western,Stand-up Comedy,Ryan Field,2025-11-25,2026-01-24,209.47,3,Refunded,Wallet
10856,956,yet,Stand-up Comedy,Hudson Courts,2024-10-16,2025-11-07,147.22,7,Pending,Debit Card
10857,653,manager,Movie,Robert Crest,2024-09-29,2025-10-16,38.62,10,Refunded,Debit Card
10858,629,story,Concert,Le Ville,2024-09-06,2026-04-14,20.71,2,Pending,Credit Card
10859,585,perform,Stand-up Comedy,Moody Islands,2025-09-07,2025-10-27,44.63,1,Pending,Net Banking
10860,157,heavy,Movie,Natalie Springs,2025-08-25,2026-03-06,496.1,4,Pending,Net Banking
10861,300,father,Conference,Brian Squares,2025-05-08,2026-02-25,49.6,3,Refunded,UPI
10862,695,attorney,Sports,Love Pass,2025-02-23,2025-11-15,388.96,1,Pending,Debit Card
10863,156,western,Stand-up Comedy,Joel Flats,2025-02-11,2025-11-22,62.85,5,Pending,UPI
10864,697,late,Conference,Katherine Shores,2025-01-01,2026-05-10,297.13,10,Cancelled,Debit Card
10865,703,like,Conference,Renee Row,2024-07-10,2024-11-11,446.33,6,Cancelled,UPI
10866,132,you,Sports,Villanueva Village,2025-04-23,2026-05-14,99.66,9,Pending,Debit Card
10867,134,challenge,Movie,Baker Mission,2024-08-26,2026-03-20,448.63,8,Pending,UPI
10868,777,win,Movie,Dale Mountain,2025-07-11,2026-03-08,157.76,2,Pending,Wallet
10869,276,behavior,Stand-up Comedy,Michael Haven,2026-04-18,2026-06-09,400.51,5,Pending,Credit Card
10870,654,audience,Movie,Elizabeth Isle,2024-07-02,2025-01-07,446.72,3,Refunded,Debit Card
10871,594,deal,Movie,Nicole Meadows,2024-10-06,2025-12-18,379.05,4,Refunded,Net Banking
10872,670,member,Movie,Gonzalez Shore,2024-10-01,2025-09-03,299.65,8,Pending,Net Banking
10873,118,gas,Movie,Kim Expressway,2024-11-20,2026-05-21,369.85,6,Confirmed,Debit Card
10874,21,simple,Movie,Michael Meadow,2025-04-15,2025-04-29,264.68,6,Refunded,Credit Card
10875,701,mouth,Concert,Jeremy Lane,2025-09-14,2026-04-13,353.66,6,Pending,Net Banking
10876,198,top,Movie,Kent Parkway,2024-11-15,2025-04-12,37.53,1,Pending,Wallet
10877,78,rather,Conference,Velasquez Walk,2024-08-28,2025-05-30,25.89,5,Cancelled,UPI
10878,693,science,Stand-up Comedy,Lindsey Village,2024-09-11,2025-09-07,351.05,6,Pending,Wallet
10879,211,right,Movie,Tammy Ville,2025-01-19,2025-08-14,256.57,8,Cancelled,Net Banking
10880,97,many,Concert,Tyler Path,2024-12-28,2026-05-16,104.77,1,Confirmed,Credit Card
10881,290,child,Sports,Charles Falls,2024-09-10,2026-05-20,270.68,6,Confirmed,Debit Card
10882,53,notice,Stand-up Comedy,Moore Green,2024-09-28,2026-05-18,94.8,7,Cancelled,Debit Card
10883,324,help,Conference,Howard Union,2025-01-12,2026-03-21,287.97,6,Cancelled,UPI
10884,455,American,Conference,Lucas Stream,2024-09-29,2025-11-10,219.26,2,Cancelled,Wallet
10885,821,full,Stand-up Comedy,Walker Trace,2025-01-12,2026-02-10,441.86,2,Refunded,UPI
10886,478,reduce,Sports,Nicholas Mountain,2025-01-15,2026-04-05,43.02,2,Cancelled,Net Banking
10887,369,foreign,Sports,Woodward Tunnel,2026-02-15,2026-05-25,257.54,3,Pending,Credit Card
10888,938,note,Movie,Darin Lodge,2026-02-25,2026-04-19,316.8,5,Cancelled,Debit Card
10889,690,available,Concert,William Island,2024-12-20,2025-11-04,393.41,9,Cancelled,Wallet
10890,117,action,Concert,Samuel Summit,2024-11-12,2026-05-22,298.08,8,Cancelled,UPI
10891,821,rate,Sports,Brandon Locks,2025-06-13,2026-06-10,44.82,4,Refunded,Debit Card
10892,725,head,Stand-up Comedy,Hayes Tunnel,2024-10-16,2025-09-23,360.48,8,Refunded,Net Banking
10893,374,customer,Conference,Wesley Village,2024-07-05,2025-11-02,386.52,8,Pending,Wallet
10894,157,arrive,Concert,Duffy Circle,2024-09-10,2025-07-05,305.17,7,Confirmed,Debit Card
10895,678,toward,Movie,Rodgers Rest,2026-02-24,2026-04-02,171.25,4,Confirmed,Wallet
10896,379,real,Movie,Jackson Crescent,2025-03-20,2025-11-11,150.82,7,Confirmed,Net Banking
10897,189,fall,Conference,Brenda Burg,2025-12-24,2026-01-28,405.99,8,Refunded,Credit Card
10898,807,much,Sports,Glover Lane,2025-02-26,2026-01-09,140.11,7,Cancelled,Debit Card
10899,560,board,Concert,Holly Centers,2024-07-21,2025-06-10,57.7,5,Pending,Wallet
10900,67,study,Sports,Wright Throughway,2024-09-14,2026-04-11,170.81,10,Confirmed,UPI
10901,715,young,Concert,Joel Pines,2024-09-14,2026-03-07,340.3,4,Cancelled,Credit Card
10902,789,understand,Movie,Wood Park,2024-09-19,2026-05-21,423.54,8,Refunded,Debit Card
10903,619,contain,Conference,Taylor Turnpike,2025-03-05,2026-01-06,490.86,4,Refunded,Credit Card
10904,931,relate,Sports,Fisher Hills,2024-09-01,2024-11-30,115.82,10,Cancelled,Credit Card
10905,418,your,Concert,Shaw Meadow,2024-11-05,2025-12-28,70.39,10,Cancelled,UPI
10906,231,protect,Movie,James Shore,2024-11-30,2025-03-14,229.38,5,Confirmed,Net Banking
10907,906,edge,Sports,Carter Roads,2025-02-28,2026-01-08,188.46,8,Cancelled,Net Banking
10908,56,conference,Sports,Murray Ridge,2026-03-10,2026-04-03,438.89,3,Pending,UPI
10909,315,wife,Conference,Henderson Gateway,2024-11-17,2026-03-04,232.26,6,Pending,Credit Card
10910,648,moment,Sports,Stephen Springs,2024-07-18,2025-07-14,32.55,8,Pending,Net Banking
10911,997,seven,Conference,David Streets,2025-03-24,2025-12-27,328.37,9,Pending,Net Banking
10912,329,simply,Concert,Angela Street,2025-06-19,2026-05-23,445.48,3,Confirmed,Debit Card
10913,549,everyone,Conference,Johnson Tunnel,2025-07-04,2025-09-10,486.22,9,Cancelled,Credit Card
10914,962,him,Conference,Victoria Mill,2025-08-08,2025-09-05,81.13,10,Refunded,Wallet
10915,828,even,Sports,Jennings Forks,2025-01-03,2025-07-10,347.74,9,Cancelled,UPI
10916,889,off,Sports,Kelli Ways,2025-03-25,2025-11-24,352.79,5,Refunded,Net Banking
10917,813,anyone,Sports,Carroll Streets,2024-09-04,2024-09-26,96.34,4,Cancelled,Wallet
10918,334,such,Concert,Wagner Ridges,2025-06-22,2025-11-23,173.11,4,Refunded,Wallet
10919,139,economy,Movie,Miller Square,2026-02-07,2026-03-23,454.04,2,Refunded,Net Banking
10920,356,though,Sports,Gwendolyn Square,2024-12-17,2026-04-28,130.37,7,Cancelled,Wallet
10921,143,peace,Concert,Sandra Underpass,2024-12-19,2026-06-14,350.99,10,Refunded,UPI
10922,267,hundred,Stand-up Comedy,Julie Inlet,2025-11-27,2026-01-09,128.7,9,Refunded,Credit Card
10923,589,daughter,Conference,Lynn Island,2025-12-15,2026-04-20,30.01,9,Refunded,Wallet
10924,839,where,Movie,Kenneth Rest,2024-09-26,2026-02-20,323.34,6,Pending,Credit Card
10925,562,home,Stand-up Comedy,Henry Crossing,2025-10-14,2026-05-06,295.58,8,Pending,Net Banking
10926,506,either,Movie,Daniel Road,2024-12-08,2025-04-25,285.12,10,Refunded,Debit Card
10927,915,practice,Movie,Cynthia Rue,2025-12-25,2026-04-27,194.85,6,Refunded,Credit Card
10928,998,will,Conference,Douglas Shore,2024-12-30,2026-01-04,468.3,2,Refunded,Wallet
10929,755,simply,Sports,Irwin Trace,2025-04-17,2025-08-18,42.2,4,Cancelled,Wallet
10930,592,relationship,Stand-up Comedy,Navarro Plaza,2025-07-04,2026-03-26,497.5,3,Refunded,Wallet
10931,589,finish,Concert,Debra Ford,2025-09-09,2026-05-20,218.46,2,Refunded,Net Banking
10932,253,without,Conference,Johnson Streets,2024-10-31,2025-08-20,37.66,10,Pending,UPI
10933,964,sing,Concert,Megan Greens,2024-07-16,2025-02-14,217.95,6,Refunded,Wallet
10934,509,building,Stand-up Comedy,Ross Mills,2025-11-11,2026-04-20,127.86,5,Cancelled,Net Banking
10935,521,husband,Movie,Johnson Dale,2024-08-09,2026-05-03,140.06,2,Pending,Debit Card
10936,391,evening,Conference,Joshua Terrace,2025-04-19,2025-10-30,280.94,8,Cancelled,Credit Card
10937,575,truth,Concert,Hernandez Cliff,2024-12-01,2025-02-08,453.93,1,Refunded,Debit Card
10938,731,five,Conference,Jesse Junctions,2024-08-12,2025-11-03,435.92,9,Pending,Credit Card
10939,21,include,Movie,Lisa Mountain,2025-07-29,2026-01-18,396.89,5,Pending,Credit Card
10940,173,over,Conference,Scott Pines,2025-08-31,2025-09-12,53.16,10,Cancelled,Credit Card
10941,988,standard,Sports,Stevens Hill,2025-10-24,2026-01-03,55.76,5,Confirmed,UPI
10942,676,nearly,Movie,Bryant Trace,2024-08-24,2026-06-17,476.86,9,Refunded,Net Banking
10943,450,college,Sports,David Summit,2025-03-16,2025-05-18,23.4,1,Cancelled,Credit Card
10944,715,radio,Stand-up Comedy,Michele Extension,2025-03-19,2025-08-21,15.69,4,Pending,Credit Card
10945,497,away,Stand-up Comedy,Jeanette Cliffs,2024-12-10,2025-11-25,158.81,1,Refunded,UPI
10946,873,exactly,Sports,Shaffer Place,2024-12-12,2025-07-21,91.63,3,Refunded,Wallet
10947,985,none,Movie,Lopez Cape,2024-08-22,2025-03-12,114.3,9,Refunded,Net Banking
10948,249,prevent,Stand-up Comedy,Gray Groves,2024-08-31,2024-11-02,139.94,7,Pending,Net Banking
10949,124,mention,Sports,Luis Isle,2024-10-24,2024-12-08,222.46,8,Confirmed,UPI
10950,548,admit,Sports,Mcdonald Ferry,2024-07-05,2025-09-27,397.76,4,Confirmed,Debit Card
10951,209,set,Sports,Laura Stravenue,2026-03-24,2026-06-22,307.71,2,Pending,Wallet
10952,768,treatment,Sports,Matthew Wall,2024-08-05,2026-04-18,278.76,7,Refunded,UPI
10953,999,up,Concert,Perry Valleys,2024-08-28,2026-01-23,383.15,7,Refunded,Credit Card
10954,388,our,Conference,Vicki Motorway,2025-03-25,2026-06-14,490.5,3,Confirmed,Net Banking
10955,15,space,Stand-up Comedy,Steve Knoll,2025-01-28,2025-02-02,272.47,7,Refunded,UPI
10956,159,win,Movie,Charles Crest,2025-07-17,2025-09-06,128.77,7,Refunded,Credit Card
10957,593,difference,Movie,Angela Throughway,2025-03-20,2025-05-24,150.35,3,Refunded,Credit Card
10958,217,commercial,Sports,Marshall Brook,2024-08-09,2025-06-29,190.0,6,Confirmed,Net Banking
10959,843,themselves,Movie,Martin Lodge,2025-04-02,2025-10-07,157.66,1,Confirmed,UPI
10960,204,opportunity,Concert,Mccall Motorway,2024-09-03,2024-10-21,384.23,1,Confirmed,Net Banking
10961,603,who,Concert,Griffin Dam,2024-09-12,2025-10-29,110.04,5,Confirmed,Credit Card
10962,215,find,Stand-up Comedy,Mann Rest,2025-01-20,2025-10-23,318.49,9,Refunded,UPI
10963,168,finish,Sports,Castillo Fort,2026-06-20,2026-06-29,224.58,9,Cancelled,Credit Card
10964,393,maybe,Movie,White Path,2025-03-22,2025-11-22,80.31,2,Cancelled,UPI
10965,979,production,Conference,Goodman Curve,2024-09-07,2025-03-29,28.19,7,Refunded,Debit Card
10966,248,somebody,Sports,Joy Harbor,2025-02-21,2025-08-12,172.11,6,Pending,UPI
10967,239,win,Movie,Rodriguez Mall,2025-04-22,2026-04-06,479.75,6,Pending,Net Banking
10968,919,practice,Conference,Kristina Expressway,2024-08-20,2025-12-12,367.49,3,Cancelled,Credit Card
10969,216,factor,Sports,Christine Lodge,2024-11-16,2025-07-04,308.21,8,Confirmed,UPI
10970,945,history,Movie,Anderson Light,2024-07-05,2026-03-20,17.47,10,Pending,Debit Card
10971,726,by,Conference,Alexander Road,2025-01-25,2025-03-17,327.3,6,Refunded,Debit Card
10972,998,suddenly,Stand-up Comedy,David Spurs,2024-12-11,2025-09-12,312.38,7,Refunded,Wallet
10973,755,model,Stand-up Comedy,Cooper Shore,2026-01-12,2026-02-18,199.89,1,Refunded,Wallet
10974,80,word,Conference,Lauren Radial,2025-05-06,2025-11-08,130.71,9,Pending,Credit Card
10975,464,happen,Concert,Green Knolls,2024-11-26,2024-12-27,17.97,2,Refunded,Credit Card
10976,26,good,Sports,Patel Key,2025-02-12,2025-05-19,333.87,7,Pending,UPI
10977,27,daughter,Concert,Curtis Meadow,2025-09-11,2026-06-02,272.27,7,Pending,Debit Card
10978,858,room,Concert,Brittany Estates,2025-07-13,2025-12-02,126.98,1,Pending,Debit Card
10979,898,age,Concert,Christopher Turnpike,2024-11-08,2026-04-17,342.3,8,Pending,Net Banking
10980,99,story,Conference,Sue Parks,2025-11-16,2026-03-22,232.92,7,Refunded,Debit Card
10981,751,allow,Concert,Stacey Spur,2024-09-01,2025-07-08,426.46,1,Refunded,UPI
10982,457,decade,Conference,Green Neck,2024-07-30,2024-08-18,470.14,1,Pending,UPI
10983,671,skin,Conference,Kathy Neck,2025-09-07,2026-03-14,226.05,7,Refunded,Net Banking
10984,788,system,Concert,Tucker Lakes,2025-04-11,2025-09-13,314.01,10,Pending,Debit Card
10985,514,hospital,Sports,Woods Well,2024-07-23,2025-09-09,223.86,8,Cancelled,Net Banking
10986,108,seat,Conference,Shannon Tunnel,2025-06-20,2026-03-27,200.74,5,Pending,Wallet
10987,28,return,Stand-up Comedy,Johnson Trafficway,2025-02-28,2026-01-30,412.56,10,Refunded,UPI
10988,206,truth,Conference,Dawn Inlet,2024-10-18,2026-05-26,358.74,9,Confirmed,Debit Card
10989,753,foreign,Movie,Adams Tunnel,2024-12-16,2025-04-07,477.95,3,Pending,Net Banking
10990,369,anyone,Stand-up Comedy,Paul Route,2024-10-09,2025-08-19,470.77,8,Cancelled,Debit Card
10991,873,role,Movie,Walker Union,2025-02-18,2025-10-17,464.91,9,Cancelled,Debit Card
10992,706,suggest,Movie,Matthew Shoals,2024-06-30,2025-11-19,21.53,3,Confirmed,Debit Card
10993,563,action,Stand-up Comedy,White Ford,2024-08-11,2025-07-30,434.17,9,Refunded,Debit Card
10994,121,key,Stand-up Comedy,Bruce Locks,2024-08-25,2025-11-13,272.08,10,Confirmed,Credit Card
10995,880,accept,Sports,Ruth Stream,2025-10-03,2026-05-02,222.72,7,Pending,Debit Card
10996,54,collection,Stand-up Comedy,Holmes Stravenue,2025-11-24,2026-03-04,419.51,6,Confirmed,Net Banking
10997,401,treat,Concert,Christensen Harbors,2025-06-24,2025-10-11,348.46,10,Pending,Debit Card
10998,410,customer,Sports,John Field,2026-05-12,2026-06-27,22.14,5,Refunded,Credit Card
10999,138,parent,Movie,Dyer Ways,2024-09-02,2025-12-04,66.8,9,Refunded,Debit Card
11000,871,newspaper,Sports,Michelle Walks,2025-07-16,2026-01-12,241.63,9,Pending,UPI
11001,852,simply,Movie,Ray Tunnel,2025-02-27,2025-05-30,335.91,6,Refunded,Net Banking
11002,860,decision,Sports,Shawn Highway,2026-01-06,2026-01-16,16.76,1,Cancelled,Debit Card
11003,589,provide,Movie,Ballard Bridge,2024-11-05,2026-03-29,353.1,1,Cancelled,Credit Card
11004,827,as,Conference,Durham Lane,2025-08-11,2026-04-15,140.9,6,Refunded,Net Banking
11005,337,develop,Sports,Rachel Oval,2025-10-13,2025-12-08,346.07,5,Refunded,Debit Card
11006,297,quickly,Movie,Susan Valleys,2024-07-21,2025-07-12,267.75,5,Confirmed,Debit Card
11007,368,defense,Movie,Jessica Points,2025-11-18,2026-02-22,270.73,6,Refunded,Wallet
11008,159,among,Stand-up Comedy,Craig Summit,2024-07-19,2026-06-11,347.78,4,Confirmed,Credit Card
11009,203,trip,Sports,Deborah Villages,2025-02-12,2025-12-07,178.01,3,Cancelled,Credit Card
11010,61,large,Sports,Joann Passage,2024-10-29,2026-01-30,479.48,6,Cancelled,Wallet
11011,668,stuff,Movie,Jenkins Plaza,2025-02-11,2025-12-09,40.26,9,Pending,Credit Card
11012,502,learn,Stand-up Comedy,Amanda Junctions,2024-10-28,2024-12-01,315.51,3,Refunded,Debit Card
11013,21,early,Concert,Julie Freeway,2024-11-22,2025-03-17,124.67,10,Cancelled,Net Banking
11014,806,road,Movie,Gina Hills,2026-03-21,2026-05-15,225.8,1,Refunded,Credit Card
11015,225,treatment,Conference,Cheryl Groves,2025-08-20,2026-03-09,130.56,7,Pending,UPI
11016,499,per,Concert,Gutierrez Ridges,2026-01-26,2026-02-09,273.64,2,Confirmed,Debit Card
11017,908,ahead,Sports,Li Track,2024-12-19,2025-02-17,202.53,10,Confirmed,Wallet
11018,447,tax,Conference,Reese Underpass,2024-11-27,2026-06-02,130.26,9,Cancelled,Credit Card
11019,217,purpose,Concert,Fitzgerald Forge,2024-10-12,2025-04-08,97.5,9,Refunded,Credit Card
11020,862,above,Conference,West Curve,2025-02-11,2026-03-26,484.11,6,Cancelled,Wallet
11021,719,research,Sports,Smith Shore,2025-11-22,2026-01-25,93.05,10,Refunded,Net Banking
11022,802,most,Sports,Kylie Mountains,2024-07-01,2025-12-02,173.97,4,Pending,UPI
11023,547,recent,Concert,Jeffery Drives,2024-08-14,2024-09-20,428.37,4,Confirmed,Net Banking
11024,63,of,Movie,Jennifer Village,2025-11-10,2026-05-08,279.2,4,Confirmed,Credit Card
11025,721,around,Sports,Erin Run,2025-03-25,2025-08-29,83.87,5,Confirmed,Net Banking
11026,406,create,Sports,Delgado Fords,2026-05-22,2026-06-11,183.56,1,Refunded,Credit Card
11027,443,well,Concert,Christopher Junction,2024-07-25,2025-01-13,297.35,4,Confirmed,Net Banking
11028,228,television,Stand-up Comedy,Joshua Dam,2025-02-06,2025-06-24,110.36,8,Refunded,Credit Card
11029,258,property,Conference,Lisa Oval,2024-12-16,2025-03-12,186.52,8,Pending,Wallet
11030,519,parent,Stand-up Comedy,Kevin Harbors,2025-07-27,2025-11-20,442.34,5,Cancelled,Credit Card
11031,62,animal,Stand-up Comedy,Young Skyway,2026-01-23,2026-02-08,49.54,5,Pending,Debit Card
11032,143,trial,Movie,Nash Ports,2024-10-29,2026-05-01,222.26,10,Refunded,Wallet
11033,908,affect,Movie,Larson Fall,2025-03-02,2026-03-02,96.52,9,Refunded,Credit Card
11034,353,anything,Concert,Pamela Trace,2025-04-03,2025-07-28,247.24,4,Confirmed,Wallet
11035,793,store,Movie,Jeffrey Row,2025-04-12,2025-07-11,58.6,9,Confirmed,Debit Card
11036,332,serve,Sports,Allison Mount,2025-09-10,2026-01-01,337.17,8,Cancelled,Credit Card
11037,564,official,Conference,Sanders Rue,2025-05-21,2026-02-11,269.89,5,Refunded,Wallet
